-117.162811687,32.7103481011
-117.109273506,32.7106442478
-117.02180878,32.7105834239
-117.235095382,32.9255746835
-117.20631178,32.9373780715
-117.204852216,32.9377012783
-117.193765763,32.9386449106
-117.187890466,32.9364277518
-117.188160224,32.9354914252
-117.227485071,32.9474957486
-117.029971215,32.5831039799
-117.032299627,32.5676037779
-117.010437969,32.8145728565
-117.06464294,32.8141097201
-117.161895756,32.8133128585
-117.012419654,32.8141420282
-117.186872965,32.8129234532
-117.136872648,32.8132230623
-117.26914099,32.8121034294
-117.256397088,32.8123290213
-117.224485874,32.8123523936
-117.225663429,32.845099589
-117.245537256,32.8445016022
-117.253050792,32.8443291791
-117.253113706,32.8442924331
-117.25308536,32.8442642096
-117.202788773,32.8440895162
-117.268059719,32.8430361574
-117.195605616,32.842901464
-117.197838493,32.8426062495
-117.275454571,32.8419820422
-117.254006393,32.8422738483
-117.25218466,32.8419897227
-117.264350078,32.8418627426
-117.223700177,32.8418301481
-117.223770932,32.8416703956
-117.200536945,32.8416080645
-117.231731691,32.8412775315
-117.278975583,32.8406415465
-117.224921006,32.8411954287
-117.272604516,32.840533937
-117.197131101,32.840957013
-117.272568876,32.8402825173
-117.205674638,32.8406608616
-117.216092845,32.8404264103
-117.231254904,32.8402694022
-117.192117538,32.8402193155
-117.28055897,32.8393931498
-117.177986633,32.8401935839
-117.210550813,32.8387775158
-117.128658513,32.8394490195
-117.174179491,32.8385760091
-117.130125468,32.8383923194
-117.213450979,32.8371748464
-117.125666993,32.8377955856
-117.205695378,32.8371174783
-117.126531622,32.8374149524
-117.046903437,32.5613013941
-117.045126813,32.5606276299
-117.059511847,32.5601172968
-116.956215434,32.5603600552
-117.053906483,32.5596469929
-117.061312953,32.559333674
-117.044362021,32.5583958889
-116.956491578,32.5588769085
-116.960508921,32.5577475918
-117.0639634,32.557256158
-117.045072955,32.5571136996
-117.067070786,32.5569365379
-117.067173907,32.5568836794
-117.045072384,32.5570077064
-117.04521709,32.556976986
-117.051635952,32.5552367448
-117.047027366,32.5546384499
-117.043261189,32.5545752308
-117.049541686,32.5542460038
-117.044014471,32.5538330968
-117.053003326,32.5518119827
-116.942201502,32.552194441
-116.94372562,32.5518751971
-117.036426711,32.5506332424
-117.038785836,32.5501662324
-117.036263842,32.5482426365
-117.044024175,32.5474592916
-117.042770102,32.5454602259
-117.08902513,33.0047669808
-117.117204623,32.9608192957
-117.132648362,32.949672535
-117.127593335,32.8972121461
-117.06780162,32.8119936853
-117.25483094,32.794794687
-117.126097852,32.7572972836
-117.24262947,32.7259861649
-117.105813858,32.6861890235
-117.046129627,32.5502287495
-117.093841946,32.9251567749
-117.098575229,32.9247155589
-117.171537754,32.9093501607
-117.171614987,32.9100866796
-117.172138672,32.9106049574
-117.17218452,32.9105916852
-117.172886273,32.9120912803
-117.172666292,32.9121719089
-117.170611746,32.9086468572
-117.171145703,32.9115406368
-117.108967127,32.6924103316
-117.123441483,32.9717330887
-116.996836533,32.562413894
-116.996805753,32.565709984
-116.996905769,32.5611741256
-116.995821072,32.5667911454
-116.9939975,32.5667773651
-117.128802642,32.7504787582
-117.072661298,32.9339150826
-117.072540649,32.9325993607
-117.05010767,32.8173449249
-117.088490486,32.8169116396
-117.263785087,32.8156442732
-117.05081424,32.8170522706
-117.117184867,32.8165068105
-117.059055593,32.8168497257
-117.191271292,32.8158680077
-117.125195011,32.8162689619
-117.087377547,32.81642674
-117.090297722,32.8162053108
-117.127280709,32.816313369
