GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent,Margin of Error; Median gross rent
1400000US06073009104,06073009104,"Census Tract 91.04, San Diego County, California",1842,606
1400000US06073009106,06073009106,"Census Tract 91.06, San Diego County, California",1206,176
1400000US06073009107,06073009107,"Census Tract 91.07, San Diego County, California",1450,73
1400000US06073009201,06073009201,"Census Tract 92.01, San Diego County, California",2105,63
1400000US06073009202,06073009202,"Census Tract 92.02, San Diego County, California",2208,89
1400000US06073009301,06073009301,"Census Tract 93.01, San Diego County, California",1345,107
1400000US06073009304,06073009304,"Census Tract 93.04, San Diego County, California",1851,92
1400000US06073009305,06073009305,"Census Tract 93.05, San Diego County, California",2037,136
1400000US06073009306,06073009306,"Census Tract 93.06, San Diego County, California",1825,213
1400000US06073009400,06073009400,"Census Tract 94, San Diego County, California",2085,126
1400000US06073009502,06073009502,"Census Tract 95.02, San Diego County, California",1661,73
1400000US06073009504,06073009504,"Census Tract 95.04, San Diego County, California",1721,514
1400000US06073009505,06073009505,"Census Tract 95.05, San Diego County, California",1982,169
1400000US06073009506,06073009506,"Census Tract 95.06, San Diego County, California",2115,163
1400000US06073009507,06073009507,"Census Tract 95.07, San Diego County, California",1862,57
1400000US06073009509,06073009509,"Census Tract 95.09, San Diego County, California",1812,89
1400000US06073009510,06073009510,"Census Tract 95.10, San Diego County, California",2221,39
1400000US06073009511,06073009511,"Census Tract 95.11, San Diego County, California",2209,39
1400000US06073009602,06073009602,"Census Tract 96.02, San Diego County, California",1543,360
1400000US06073009603,06073009603,"Census Tract 96.03, San Diego County, California",1356,58
1400000US06073009604,06073009604,"Census Tract 96.04, San Diego County, California",1228,125
1400000US06073009703,06073009703,"Census Tract 97.03, San Diego County, California",2094,125
1400000US06073009704,06073009704,"Census Tract 97.04, San Diego County, California",1490,156
1400000US06073009705,06073009705,"Census Tract 97.05, San Diego County, California",1665,266
1400000US06073009706,06073009706,"Census Tract 97.06, San Diego County, California",1494,573
1400000US06073009801,06073009801,"Census Tract 98.01, San Diego County, California",1546,153
1400000US06073009802,06073009802,"Census Tract 98.02, San Diego County, California",1464,93
1400000US06073009804,06073009804,"Census Tract 98.04, San Diego County, California",2171,154
1400000US06073009805,06073009805,"Census Tract 98.05, San Diego County, California",1337,143
1400000US06073009901,06073009901,"Census Tract 99.01, San Diego County, California",-,**
1400000US06073009902,06073009902,"Census Tract 99.02, San Diego County, California",-,**
1400000US06073010001,06073010001,"Census Tract 100.01, San Diego County, California",2042,559
1400000US06073010003,06073010003,"Census Tract 100.03, San Diego County, California",1341,186
1400000US06073010004,06073010004,"Census Tract 100.04, San Diego County, California",1539,317
1400000US06073010005,06073010005,"Census Tract 100.05, San Diego County, California",542,207
1400000US06073010009,06073010009,"Census Tract 100.09, San Diego County, California",1065,46
1400000US06073010010,06073010010,"Census Tract 100.10, San Diego County, California",1093,123
1400000US06073010011,06073010011,"Census Tract 100.11, San Diego County, California",1303,279
1400000US06073010012,06073010012,"Census Tract 100.12, San Diego County, California",1080,59
1400000US06073010013,06073010013,"Census Tract 100.13, San Diego County, California",950,43
1400000US06073010014,06073010014,"Census Tract 100.14, San Diego County, California",1823,64
1400000US06073010015,06073010015,"Census Tract 100.15, San Diego County, California",1066,135
1400000US06073010103,06073010103,"Census Tract 101.03, San Diego County, California",1022,123
1400000US06073010104,06073010104,"Census Tract 101.04, San Diego County, California",1691,120
1400000US06073010106,06073010106,"Census Tract 101.06, San Diego County, California",1051,84
1400000US06073010107,06073010107,"Census Tract 101.07, San Diego County, California",1154,223
1400000US06073010109,06073010109,"Census Tract 101.09, San Diego County, California",1385,114
1400000US06073010110,06073010110,"Census Tract 101.10, San Diego County, California",1158,67
1400000US06073010111,06073010111,"Census Tract 101.11, San Diego County, California",1033,243
1400000US06073010112,06073010112,"Census Tract 101.12, San Diego County, California",1282,53
1400000US06073010200,06073010200,"Census Tract 102, San Diego County, California",1366,125
1400000US06073010300,06073010300,"Census Tract 103, San Diego County, California",1314,158
1400000US06073010401,06073010401,"Census Tract 104.01, San Diego County, California",1210,69
1400000US06073010402,06073010402,"Census Tract 104.02, San Diego County, California",1135,50
1400000US06073010501,06073010501,"Census Tract 105.01, San Diego County, California",1378,172
1400000US06073010502,06073010502,"Census Tract 105.02, San Diego County, California",1152,54
1400000US06073010601,06073010601,"Census Tract 106.01, San Diego County, California","3,500+",***
1400000US06073010800,06073010800,"Census Tract 108, San Diego County, California",1894,440
1400000US06073010900,06073010900,"Census Tract 109, San Diego County, California",2100,493
1400000US06073011000,06073011000,"Census Tract 110, San Diego County, California",1681,218
1400000US06073011100,06073011100,"Census Tract 111, San Diego County, California",1808,265
1400000US06073011300,06073011300,"Census Tract 113, San Diego County, California",3161,331
1400000US06073011601,06073011601,"Census Tract 116.01, San Diego County, California",904,40
1400000US06073011602,06073011602,"Census Tract 116.02, San Diego County, California",978,58
1400000US06073011700,06073011700,"Census Tract 117, San Diego County, California",858,86
1400000US06073011801,06073011801,"Census Tract 118.01, San Diego County, California",962,49
1400000US06073011802,06073011802,"Census Tract 118.02, San Diego County, California",1101,31
1400000US06073011902,06073011902,"Census Tract 119.02, San Diego County, California",1597,368
1400000US06073012002,06073012002,"Census Tract 120.02, San Diego County, California",705,258
1400000US06073012003,06073012003,"Census Tract 120.03, San Diego County, California",1075,114
1400000US06073012101,06073012101,"Census Tract 121.01, San Diego County, California",929,69
1400000US06073012102,06073012102,"Census Tract 121.02, San Diego County, California",1235,85
1400000US06073012200,06073012200,"Census Tract 122, San Diego County, California",988,88
1400000US06073012302,06073012302,"Census Tract 123.02, San Diego County, California",903,84
1400000US06073012303,06073012303,"Census Tract 123.03, San Diego County, California",1327,121
1400000US06073012304,06073012304,"Census Tract 123.04, San Diego County, California",1209,134
1400000US06073012401,06073012401,"Census Tract 124.01, San Diego County, California",1018,95
1400000US06073012402,06073012402,"Census Tract 124.02, San Diego County, California",1026,61
1400000US06073012501,06073012501,"Census Tract 125.01, San Diego County, California",1099,44
1400000US06073012502,06073012502,"Census Tract 125.02, San Diego County, California",969,33
1400000US06073012600,06073012600,"Census Tract 126, San Diego County, California",1201,98
1400000US06073012700,06073012700,"Census Tract 127, San Diego County, California",1044,61
1400000US06073012800,06073012800,"Census Tract 128, San Diego County, California",1116,100
1400000US06073012900,06073012900,"Census Tract 129, San Diego County, California",1354,182
1400000US06073013000,06073013000,"Census Tract 130, San Diego County, California",1148,76
1400000US06073013102,06073013102,"Census Tract 131.02, San Diego County, California",1177,75
1400000US06073013103,06073013103,"Census Tract 131.03, San Diego County, California",1286,77
1400000US06073013104,06073013104,"Census Tract 131.04, San Diego County, California",1123,51
1400000US06073013203,06073013203,"Census Tract 132.03, San Diego County, California",957,54
1400000US06073013204,06073013204,"Census Tract 132.04, San Diego County, California",1098,88
1400000US06073013205,06073013205,"Census Tract 132.05, San Diego County, California",1092,60
1400000US06073013206,06073013206,"Census Tract 132.06, San Diego County, California",964,45
1400000US06073013301,06073013301,"Census Tract 133.01, San Diego County, California",1493,261
1400000US06073013302,06073013302,"Census Tract 133.02, San Diego County, California",1764,202
1400000US06073013303,06073013303,"Census Tract 133.03, San Diego County, California",1350,204
1400000US06073013306,06073013306,"Census Tract 133.06, San Diego County, California",1622,134
1400000US06073013307,06073013307,"Census Tract 133.07, San Diego County, California",1691,134
1400000US06073013308,06073013308,"Census Tract 133.08, San Diego County, California",1505,130
1400000US06073013309,06073013309,"Census Tract 133.09, San Diego County, California",1840,430
1400000US06073013310,06073013310,"Census Tract 133.10, San Diego County, California",1700,145
1400000US06073013311,06073013311,"Census Tract 133.11, San Diego County, California",2177,156
1400000US06073013312,06073013312,"Census Tract 133.12, San Diego County, California",1658,110
1400000US06073013313,06073013313,"Census Tract 133.13, San Diego County, California",2371,164
1400000US06073013314,06073013314,"Census Tract 133.14, San Diego County, California",2032,236
1400000US06073013401,06073013401,"Census Tract 134.01, San Diego County, California",2125,218
1400000US06073013409,06073013409,"Census Tract 134.09, San Diego County, California",1724,92
1400000US06073013410,06073013410,"Census Tract 134.10, San Diego County, California",2224,243
1400000US06073013411,06073013411,"Census Tract 134.11, San Diego County, California",1963,404
1400000US06073013412,06073013412,"Census Tract 134.12, San Diego County, California",1686,190
1400000US06073013414,06073013414,"Census Tract 134.14, San Diego County, California",2118,221
