,LAT,LONG
377,32.8029154,-117.2163566
378,32.8707924,-117.2235221
379,32.793957,-117.239098
380,32.813889,-117.211418
381,32.7170525,-117.0319404
382,32.801354,-117.2246585
383,32.800201,-117.238991
384,32.7513665,-117.1492845
385,32.9374619,-117.1271907
386,32.7538302,-117.2178891
387,32.7584797,-117.0749464
388,32.9346191,-117.2082156
389,32.778286,-117.2526705
390,32.7707475,-117.0844344
391,32.7338993,-117.0796005
392,32.7572533,-117.1239932
393,32.7556294,-117.0954462
394,32.7551722,-117.1168383
395,32.7579231,-117.079284
396,32.6967457,-117.0851619
397,32.5593228,-117.0479844
398,32.9562385,-117.22596
399,32.76437,-117.0834268
400,32.7499155,-117.2431725
401,32.7419638,-117.1832001
402,32.851988,-117.199261
403,32.8307844,-117.2764842
404,32.773565,-117.1541069
405,32.7496281,-117.1009186
406,32.71992090000001,-117.1565795
407,32.80196,-117.214546
408,32.7442372,-117.1595055
409,32.715964,-117.160019
410,32.8315307,-117.1384621
411,32.9455706,-117.0839888
412,32.739397,-117.2278064
413,32.7495906,-117.2060193
414,32.7484611,-117.12644
415,32.770117,-117.0860717
416,32.7629918,-117.06462
417,32.7495499,-117.0923034
418,32.9024762,-117.2213975
419,32.9557673,-117.2136563
420,32.759097,-117.1462621
421,32.7484611,-117.12644
422,32.8820012,-117.156174
423,32.6917996,-117.0367916
424,32.7854718,-117.062718
425,32.8072558,-117.0223315
426,32.7552964,-117.1157874
427,32.6917996,-117.0367916
428,32.7496428,-117.104474
429,32.7050619,-117.0552261
430,32.8038978,-117.2538276
431,32.7067384,-117.1225527
432,32.6968281,-117.0980723
433,32.7014469,-117.0695709
434,32.6829653,-117.0432663
435,32.8714036,-117.218203
436,32.7041994,-117.0937254
437,32.5565461,-116.9376464
438,32.8882253,-117.1454568
439,32.7716354,-117.0700025
440,32.8199809,-117.1549836
441,32.7957852,-117.231773
442,32.8193015,-117.1818048
443,32.8312426,-117.2158965
444,32.7962674,-117.1507574
445,32.9053525,-117.1171022
446,33.02638,-117.0824191
447,32.7622373,-117.2076002
448,32.7419638,-117.1832001
449,32.5837668,-117.0927049
450,32.7150692,-117.0936033
451,32.7040148,-117.0785536
452,32.747919,-117.0715243
453,32.8267939,-117.1543599
454,32.7497713,-117.1192948
455,32.7289067,-117.0636805
456,32.699106,-117.1294959
457,32.7967323,-117.2457938
458,32.7104503,-117.1592059
459,32.8213843,-117.1828927
460,32.7474601,-117.1552632
461,32.7575582,-117.0817466
462,32.8897601,-117.1427999
463,32.7662296,-117.1836543
464,32.7498557,-117.1639174
465,33.0215745,-117.1383709
466,32.5829087,-117.092671
467,32.719898,-117.1601885
468,32.889084,-117.158997
469,32.7572631,-117.1376059
470,32.7411029,-117.1319057
471,32.7219598,-117.1711035
472,32.7202192,-117.0866926
473,32.7106092,-117.0580411
474,32.7472846,-117.2454371
475,32.9623605,-117.1179992
476,32.7188393,-117.1601783
477,0.0,0.0
478,32.7993994,-117.2342261
479,32.6983953,-117.0310074
480,32.7521779,-117.2340113
481,32.7902958,-117.2091776
482,32.8005937,-117.2371703
483,32.6939669,-117.1124396
484,32.8375939,-117.271544
485,32.7114229,-117.0949682
486,0.0,0.0
487,32.8178119,-117.0938091
488,32.7886946,-117.1088916
489,32.7564962,-117.0890035
490,32.747377,-117.0923075
491,32.7123572,-117.2378401
492,32.711489,-117.1720742
493,32.7687723,-117.1716651
494,32.5640277,-117.0328014
495,32.8077766,-117.1625222
496,32.780156,-117.101638
497,32.7256716,-117.2556688
498,32.7584797,-117.0749464
499,32.6928022,-117.1336569
500,32.7356329,-117.1293159
501,32.7503433,-117.1301643
502,32.7497301,-117.1143694
503,32.7583197,-117.0761142
504,32.6890466,-117.0464344
505,32.7812278,-117.1314273
506,32.7291697,-117.2268695
507,32.8937835,-117.1309998
508,32.892616,-117.1468361
509,32.8336854,-117.1011142
510,32.832566,-117.1638388
511,32.9760014,-117.1462177
512,32.6959781,-117.1253134
513,32.7353116,-117.1440012
514,32.834488,-117.152809
515,32.9751855,-117.2302383
516,32.834488,-117.152809
517,32.7495906,-117.2060193
518,32.7554086,-117.127708
519,32.8203571,-117.1734488
520,32.9857803,-117.0738745
521,32.7410254,-117.1217855
522,32.7271894,-117.1666508
523,33.0203331,-117.0748132
524,32.8781173,-117.1731893
525,32.74238380000001,-117.1803849
526,32.9024762,-117.2213975
527,32.9128883,-117.1242697
528,32.9247644,-117.1638535
529,32.7703441,-117.1882379
530,32.7359678,-117.2176998
531,32.7550923,-117.1061375
532,32.7458964,-117.1009476
533,32.7515847,-117.2049385
534,32.7495499,-117.0923034
535,32.7584797,-117.0749464
536,32.7093981,-117.160133
537,32.7632555,-117.1063272
538,32.9027456,-117.1241047
539,32.7726124,-117.2027434
540,32.809128,-117.256897
541,32.7579231,-117.079284
542,32.7556728,-117.1995951
543,32.7322245,-117.2226479
544,32.9878769,-117.0671846
545,32.7854718,-117.062718
546,32.7494798,-117.0879906
547,32.8938185,-117.1200046
548,32.7495906,-117.2060193
549,32.685497,-117.115356
550,32.7158668,-117.0625501
551,33.014652,-117.1446593
552,32.9231984,-117.0388208
553,32.9074873,-117.1713807
554,32.7929686,-117.0974575
555,32.7440189,-117.1009742
556,32.7541409,-117.204919
557,32.7720665,-117.140086
558,32.8222396,-117.1248803
559,32.7266414,-117.1685873
560,32.7413664,-117.250503
561,32.7665947,-117.2374731
562,32.8019111,-117.215335
563,32.8332591,-117.2027506
564,32.800201,-117.238991
565,32.7551936,-117.1008364
566,32.7861217,-117.1200949
567,32.98218,-117.074146
568,32.7597001,-117.0704819
569,32.916823,-117.1888656
570,32.8641526,-117.2140271
571,32.8368857,-117.2806607
572,32.8107152,-117.1777961
573,32.798172,-117.248177
574,32.7063554,-117.1381235
575,32.7167737,-117.0935747
576,32.7114604,-117.1141665
577,32.7617243,-117.1666055
578,32.7481015,-117.2447355
579,32.7498116,-117.169563
580,32.8948324,-117.2025639
581,32.783196,-117.0983648
582,32.7371064,-117.0922623
583,32.7409782,-117.1368026
584,32.7241359,-117.0848282
585,32.7496349,-117.1106601
586,32.9206881,-117.1316998
587,32.8025048,-117.0449593
588,32.715023,-117.0850255
589,32.7214692,-117.0935437
590,32.7541112,-117.2137637
591,32.7147076,-117.1546985
592,32.8253706,-117.1550317
593,32.5623838,-117.0661593
594,32.757211,-117.1179326
595,32.7521857,-117.1388355
596,32.7861217,-117.1200949
597,32.9024762,-117.2213975
598,32.7127504,-117.1252712
599,32.719898,-117.1601885
600,32.7554853,-117.096523
601,32.8033573,-117.0177408
602,32.780156,-117.101638
603,32.8280118,-117.1535532
604,32.7114963,-117.1046852
605,32.5681068,-117.0055443
606,32.7150692,-117.0936033
607,32.8720374,-117.2366435
608,32.8328356,-117.1266632
609,32.834488,-117.152809
610,32.7955368,-117.2512738
611,32.8707924,-117.2235221
612,32.9068396,-117.1458945
613,32.7263778,-117.1694377
614,32.9344492,-117.2058177
615,32.8308443,-117.2059289
616,32.7484507,-117.1388022
617,33.0074923,-117.0568618
618,32.7115554,-117.0728068
619,32.5764371,-117.0928404
620,32.7091101,-117.0710873
621,32.6841261,-117.033428
622,32.7502016,-117.2327036
623,32.7484611,-117.12644
624,32.8315307,-117.1384621
625,32.832566,-117.1638388
626,32.748459,-117.1346578
627,32.7552098,-117.1039985
628,32.8768526,-117.21836
629,32.8724522,-117.2141439
630,32.7531623,-117.0986888
631,32.885738,-117.163116
632,32.7079924,-117.0564562
633,32.9280111,-117.1585821
634,32.9878769,-117.0671846
635,32.7919328,-117.2404327
636,32.7566451,-117.0879223
637,32.694257,-117.037448
638,32.5837668,-117.0927049
639,32.7114963,-117.1046852
640,32.7214093,-117.084988
641,32.8180813,-117.1776534
642,32.8328499,-117.1787642
643,32.7713521,-117.14012
644,32.797935,-117.191818
645,32.5786934,-117.0762744
646,32.7652381,-117.1565627
647,32.7687723,-117.1716651
648,32.7188393,-117.1601783
649,32.7556728,-117.1995951
650,32.8038031,-117.2361918
651,32.5676605,-116.9623327
652,32.8087626,-117.1189828
653,32.7894639,-117.1087928
654,32.7062786,-117.1467234
655,32.90699439999999,-117.1741806
656,32.7120414,-117.0477282
657,32.7597001,-117.0704819
658,32.7574129,-117.1937404
659,32.7552427,-117.2028418
660,32.901045,-117.1238081
661,32.7484218,-117.1483015
662,32.75204420000001,-117.2466218
663,32.7495906,-117.2060193
664,32.712644,-117.1485776
665,32.7770661,-117.0561959
666,32.7497301,-117.1143694
667,32.8290064,-117.158467
668,32.8056007,-117.2210519
669,32.7484214,-117.1437388
670,32.7554047,-117.1289417
671,32.7663543,-117.0592512
672,32.8946069,-117.1676231
673,32.5837668,-117.0927049
674,32.749445,-117.1732806
675,32.7498392,-117.1661608
676,32.5792492,-117.0711114
677,32.5533171,-116.9742125
678,32.77078,-117.06883
679,32.8703028,-117.2423004
680,32.8327575,-117.1435689
681,32.9053333,-117.1460647
682,32.6882871,-117.0488367
683,32.7473913,-117.1292379
684,32.7146908,-117.1583404
685,32.7511542,-117.1619674
686,32.7498236,-117.1672589
687,32.5537889,-117.0480025
688,32.753236,-117.1072398
689,32.8049404,-117.1752608
690,32.8377514,-117.1959267
691,32.9081356,-117.145184
692,33.0185174,-117.0588108
693,32.8994587,-117.0989858
694,32.800201,-117.238991
695,32.7188538,-117.1592903
696,32.800201,-117.238991
697,32.9578908,-117.112647
698,32.7673529,-117.1392243
699,32.7485071,-117.123968
700,32.7720665,-117.140086
701,32.6638974,-117.0614605
702,32.8937835,-117.1309998
703,32.7993843,-117.2427074
704,32.8938185,-117.1200046
705,32.7754952,-117.0988545
706,32.8213843,-117.1828927
707,32.8283429,-117.2024685
708,32.7514314,-117.1008866
709,32.8087626,-117.1189828
710,32.7495906,-117.2060193
711,32.7028903,-117.0440757
712,32.7115285,-117.1637652
713,32.8056007,-117.2210519
714,32.578762,-117.054077
715,32.7812987,-117.1013513
716,32.7754952,-117.0988545
717,32.7629918,-117.06462
718,32.8071142,-117.23918
719,32.8775914,-117.178402
720,32.8049404,-117.1752608
721,32.8937964,-117.1234396
722,32.7533096,-117.1179758
723,32.7466347,-117.2357914
724,32.7589302,-117.0935382
725,32.7928233,-117.0459735
726,32.7286056,-117.2257375
727,32.7219318,-117.1629511
728,32.7334877,-117.0947043
729,32.740782,-117.2253618
730,32.7971237,-117.0935917
731,32.7458964,-117.1009476
732,32.9654834,-117.1199158
733,32.70562330000001,-117.0825965
734,32.7136224,-117.160169
735,32.801394,-117.2335118
736,32.5837668,-117.0927049
737,32.8178119,-117.0938091
738,32.784943,-117.1104113
739,0.0,0.0
740,32.798569,-117.246361
741,32.7991671,-117.2347736
742,32.711651,-117.1252633
743,32.9154791,-117.1522488
744,33.0902529,-117.090929
745,32.6934747,-117.0492876
746,32.7120433,-117.1622413
747,32.7572282,-117.1200648
748,32.7572579,-117.1438028
749,32.7617243,-117.1666055
750,32.7334877,-117.0947043
751,32.7495511,-117.1512455
752,32.7097323,-117.022776
753,32.7548689,-117.2194846
754,32.7497713,-117.1192948
755,32.86631190000001,-117.2432214
756,32.9125062,-117.149211
757,32.7147076,-117.1546985
758,32.798569,-117.246361
759,32.8810752,-117.1713499
760,32.7482509,-117.1627537
761,33.0330624,-117.0600727
762,32.7469609,-117.1604049
763,32.743239,-117.1812146
764,32.5582581,-117.0445238
765,32.8937964,-117.1234396
766,32.8458467,-117.2686732
767,32.8820012,-117.156174
768,32.9177013,-117.1139732
769,32.9342229,-117.2554761
770,32.8200752,-117.2040527
771,32.7528098,-117.2265307
772,32.7489731,-117.1998335
773,32.748367,-117.1583926
774,32.7695496,-117.1898249
775,32.8216787,-117.1444739
776,32.7713521,-117.14012
777,32.6983353,-117.0537599
778,32.7189476,-117.0904865
779,32.5643281,-117.079142
780,32.6939731,-117.1023817
781,32.9975661,-117.0765477
782,32.8050295,-117.1599641
783,32.7674196,-117.1951422
784,32.832566,-117.1638388
785,32.7359496,-117.2396387
786,32.9696845,-117.0813626
787,32.8326296,-117.2643808
788,33.0444705,-117.0651323
789,32.7077266,-117.0850141
790,32.7116547,-117.1320495
791,32.7943542,-117.2559424
792,32.7488319,-117.2414188
793,32.9066402,-117.1771244
794,32.7548689,-117.2194846
795,32.8707924,-117.2235221
796,32.7474225,-117.123945
797,32.7083836,-117.1519053
798,32.688744,-117.108101
799,32.7421294,-117.1603793
800,32.7409893,-117.1389901
801,32.6938426,-117.1337791
802,32.7412172,-117.0794163
803,32.7584797,-117.0749464
804,32.8936947,-117.1183605
805,32.7474167,-117.1282385
806,32.8781173,-117.1731893
807,32.8177872,-117.2708486
808,32.7147769,-117.1402822
809,32.8503203,-117.2550954
810,32.8897601,-117.1427999
811,32.7108999,-117.1602719
812,32.7421456,-117.1594968
813,32.7894639,-117.1087928
814,32.8025192,-117.1342908
815,32.8018351,-117.0498704
816,32.7560626,-117.0922059
817,32.6959965,-117.1189219
818,32.7677351,-117.2509553
819,32.7686766,-117.0448443
820,32.7498918,-117.1604573
821,32.7611986,-117.2321581
822,32.7295344,-117.2426897
823,32.7256716,-117.2556688
824,32.769116,-117.1910397
825,32.732498,-117.255966
826,32.799078,-117.0638405
827,32.9451585,-117.2257488
828,32.9344492,-117.2058177
829,32.901003,-117.2054071
830,32.6917996,-117.0367916
831,32.7496185,-117.0998243
832,32.5684989,-117.014096
833,32.7562535,-117.2219185
834,32.7147038,-117.1538526
835,32.7725717,-117.1573225
836,32.5837668,-117.0927049
837,32.5764769,-117.0979264
838,32.573442,-117.0610555
839,32.7675985,-117.0492387
840,32.8976403,-117.1025678
841,32.9556637,-117.1946771
842,32.7167737,-117.0935747
843,32.7477215,-117.0966073
844,32.7987694,-117.1255017
845,32.9607117,-117.1921198
846,32.9137449,-117.2256991
847,32.7125414,-117.1655856
848,32.9183214,-117.1837206
849,32.7613114,-117.0669206
850,32.7633331,-117.1151739
851,32.7039303,-117.0229578
852,32.9066402,-117.1771244
853,32.7214823,-117.2318406
854,32.7178211,-117.1556413
855,32.5830606,-117.0274012
856,32.7628586,-117.0562797
857,32.8741084,-117.2073531
858,32.7495906,-117.2060193
859,32.9216753,-117.0626265
860,32.9185884,-117.134866
861,32.7572951,-117.1302036
862,32.7498918,-117.1604573
863,32.7671957,-117.2086168
864,32.8737755,-117.2097834
865,32.8193015,-117.1818048
866,32.7605873,-117.0641168
867,32.73140050000001,-117.1594096
868,32.7894639,-117.1087928
869,32.7947485,-117.1242186
870,32.8283087,-117.277001
871,32.832566,-117.1638388
872,32.7472846,-117.2454371
873,32.7255862,-117.2283829
874,32.901045,-117.1238081
875,32.7553718,-117.1413001
876,32.780156,-117.101638
877,32.7850022,-117.0977572
878,32.8937964,-117.1234396
879,32.9125062,-117.149211
880,32.7213456,-117.2304459
881,32.5656863,-117.0233987
882,32.70562330000001,-117.0825965
883,32.7925138,-117.0666688
884,32.770776,-117.0699017
885,32.6968281,-117.0980723
886,32.7573027,-117.1289515
887,32.7439974,-117.1094672
888,32.9760014,-117.1462177
889,32.7453466,-117.0575313
890,32.7005401,-117.1067315
891,32.7572784,-117.1351377
892,32.7115309,-117.1610576
893,32.7255729,-117.0905463
894,32.7463087,-117.1300794
895,32.9589914,-117.20929
896,32.786482,-117.1702141
897,32.56826,-117.0772499
898,32.8218334,-117.1566924
899,32.8506113,-117.2504902
900,32.8106,-117.269043
901,32.7550923,-117.1061375
902,32.6923914,-117.1253607
903,32.9517395,-117.2394244
904,32.6939574,-117.1103101
905,32.7540431,-117.1425428
906,32.573442,-117.0610555
907,32.7015989,-117.1386197
908,32.6829653,-117.0432663
909,32.7633327,-117.1162326
910,32.7495906,-117.2060193
911,32.7225735,-117.2309505
912,32.9392915,-117.160228
913,32.7478684,-117.1156091
914,32.864923,-117.225434
915,32.8683203,-117.2210536
916,32.9053495,-117.1241885
917,32.740782,-117.2253618
918,32.7544664,-117.2362507
919,32.74695270000001,-117.1615865
920,32.7146908,-117.1583404
921,32.7515549,-117.1155724
922,32.7289067,-117.0636805
923,32.6959499,-117.13166
924,32.8111031,-117.0184853
925,32.9259109,-117.0105689
926,32.809781,-117.1400592
927,32.8099669,-117.2168597
928,32.7646998,-117.1960813
929,32.9144632,-117.1927212
930,32.7998144,-117.2330084
931,32.7833848,-117.1718042
932,32.7156527,-117.1692069
933,32.5692031,-117.0636553
934,32.7854718,-117.062718
935,32.711489,-117.1720742
936,32.7070743,-117.0787924
937,32.706321,-117.1424175
938,32.7458964,-117.1009476
939,32.9374619,-117.1271907
940,32.7541409,-117.204919
941,32.8779055,-117.1725625
942,32.5490738,-117.0549602
943,32.783196,-117.0983648
944,32.7156498,-117.1610926
945,32.7156815,-117.1555951
946,32.7198909,-117.1611006
947,32.6900254,-117.0473342
948,32.7551936,-117.1008364
949,32.799793,-117.240852
