,index,Unnamed: 0,Neighborhood,Unnamed: 0.1.1.1,closed,closed_date,coordinates,duplicate_verified,lat,long,mobile_web_status,open,override_duplicate,requested_datetime,sap_problem_type,service_name,status_description,Duration to Close (Hrs),closed_changed_date,Neighborhood_Val,Median_Time_Closed,City Pothole Count,Population
294,16101,16101,Mira Mesa,12910.0,1.0,2016-12-20 00:02:00,32.90547982427341-117.1311814621369,1.0,32.905479824299995,-117.131181462,Closed,0.0,0.0,2016-12-09 10:07:00,Pothole,Pothole,Closed,253.91666666666663,736318.0013888889,24,473.74166666666673,66,68906
295,16130,16130,Mira Mesa,13166.0,1.0,2016-12-20 00:02:00,32.904883-117.127489,1.0,32.904883,-117.12748899999998,Closed,0.0,0.0,2016-11-29 09:34:00,Pothole,Pothole,Closed,494.46666666666664,736318.0013888889,24,473.74166666666673,66,68906
296,16096,16096,Encanto,12868.0,1.0,2016-12-21 00:02:00,32.727236-117.062958,0.0,32.727236,-117.062958,Closed,0.0,0.0,2016-12-12 08:15:00,Pothole,Pothole,Closed,207.78333333333333,736319.0013888889,23,348.89166666666665,12,15197
297,16105,16105,Redwood Village-Rolando Park,12929.0,1.0,2016-12-21 00:02:00,32.74684557228605-117.0520018135356,0.0,32.7468455723,-117.052001814,Closed,0.0,0.0,2016-12-08 15:37:00,Pothole,Pothole,Closed,296.4166666666667,736319.0013888889,53,320.825,22,0
298,16092,16092,North Park,12829.0,1.0,2016-12-21 00:02:00,32.743861-117.125105,0.0,32.743860999999995,-117.125105,Closed,0.0,0.0,2016-12-13 11:15:00,Pothole,Pothole,Closed,180.78333333333333,736319.0013888889,13,445.71666666666664,31,80276
299,16087,16087,Bay Terraces,12795.0,1.0,2016-12-21 00:02:00,32.67345726493735-117.03943758481562,1.0,32.673457264899994,-117.039437585,Closed,0.0,0.0,2016-12-14 14:20:00,Pothole,Pothole,Closed,153.7,736319.0013888889,8,267.4083333333333,10,22415
300,16099,16099,Serra Mesa,12908.0,1.0,2016-12-22 00:02:00,32.8056590754295-117.1436626463009,0.0,32.8056590754,-117.14366264600001,Closed,0.0,0.0,2016-12-09 10:52:00,Pothole,Pothole,Closed,301.1666666666667,736320.0013888889,16,301.1666666666667,15,28167
301,16109,16109,Grantville,12960.0,1.0,2016-12-22 00:02:00,32.788802-117.099588,0.0,32.788802000000004,-117.09958799999998,Closed,0.0,0.0,2016-12-07 16:16:00,Pothole,Pothole,Closed,343.76666666666665,736320.0013888889,46,390.23333333333335,16,13121
302,16112,16112,Grantville,12998.0,1.0,2016-12-22 00:02:00,32.79295-117.094497,0.0,32.79295,-117.094497,Closed,0.0,0.0,2016-12-06 08:08:00,Pothole,Pothole,Closed,375.9,736320.0013888889,46,390.23333333333335,16,13121
303,16090,16090,Rancho Bernardo,12798.0,1.0,2016-12-24 00:03:00,33.04389016175914-117.0663850110923,1.0,33.0438901618,-117.06638501100001,Closed,0.0,0.0,2016-12-14 11:30:00,Pothole,Pothole,Closed,228.55,736322.0020833333,7,439.4333333333333,53,44745
304,16089,16089,Mission Bay,12797.0,1.0,2016-12-24 00:03:00,32.76423437971751-117.23368188264104,0.0,32.7642343797,-117.23368188299999,Closed,0.0,0.0,2016-12-14 12:32:00,Pothole,Pothole,Closed,227.51666666666668,736322.0020833333,17,417.6,23,60822
305,16095,16095,Midway District,12867.0,1.0,2016-12-24 00:03:00,32.730483-117.191772,0.0,32.730483,-117.191772,Closed,0.0,0.0,2016-12-12 09:05:00,Pothole,Pothole,Closed,278.96666666666664,736322.0020833333,14,553.35,38,14098
306,16094,16094,Rancho Penasquitos,12866.0,1.0,2016-12-24 00:03:00,32.95949330093237-117.1154925709727,0.0,32.9594933009,-117.115492571,Closed,0.0,0.0,2016-12-12 09:33:00,Pothole,Pothole,Closed,278.5,736322.0020833333,29,335.9083333333333,18,61808
307,16086,16086,Golden Hill,12783.0,1.0,2016-12-29 00:01:00,32.71685433460466-117.1313687643133,0.0,32.7168543346,-117.131368764,Closed,0.0,0.0,2016-12-15 08:37:00,Pothole,Pothole,Closed,327.4,736327.0006944444,11,334.9083333333333,10,10325
308,16082,16082,Core-Columbia,12725.0,1.0,2016-12-29 00:01:00,32.71870248818917-117.1637632340463,0.0,32.7187024882,-117.163763234,Closed,0.0,0.0,2016-12-18 08:25:00,Pothole,Pothole,Closed,255.6,736327.0006944444,12,335.1666666666667,14,37832
309,16039,16039,Otay Mesa West,12443.0,1.0,2016-12-31 00:01:00,32.583388355045784-117.04177616876824,0.0,32.583388355,-117.041776169,Closed,0.0,0.0,2016-12-26 16:10:00,Pothole,Pothole,Closed,103.85,736329.0006944444,39,356.79166666666663,10,35349
310,16011,16011,Rancho Bernardo,12212.0,1.0,2016-12-31 10:25:00,33.01968377086615-117.070780126487,0.0,33.0196837709,-117.070780126,Closed,0.0,0.0,2016-12-31 10:08:00,Pothole,Pothole,Closed,0.2833333333333333,736329.4340277778,7,439.4333333333333,53,44745
311,16079,16079,Pacific Beach,12722.0,1.0,2017-01-07 00:02:00,32.7997671-117.2544987,0.0,32.799767100000004,-117.2544987,Closed,0.0,1.0,2016-12-18 10:24:00,Pothole,Pothole,Closed,469.63333333333327,736336.0013888889,10,409.75833333333327,44,30308
312,16068,16068,Fairmont Village,12666.0,1.0,2017-01-07 00:02:00,32.74210761157648-117.10015921516424,0.0,32.7421076116,-117.100159215,Closed,0.0,0.0,2016-12-20 16:29:00,Pothole,Pothole,Closed,415.55,736336.0013888889,33,321.98333333333335,11,10492
313,16093,16093,Kensington,12837.0,1.0,2017-01-07 00:02:00,32.759514-117.102682,0.0,32.759514,-117.102682,Closed,0.0,0.0,2016-12-13 08:29:00,Pothole,Pothole,Closed,591.55,736336.0013888889,37,416.46666666666664,35,5804
314,16062,16062,North Park,12627.0,1.0,2017-01-07 00:02:00,32.762918818666705-117.12826417659637,0.0,32.7629188187,-117.128264177,Closed,0.0,0.0,2016-12-22 10:08:00,Pothole,Pothole,Closed,373.9,736336.0013888889,13,445.71666666666664,31,80276
315,16024,16024,Mission Valley East,12295.0,1.0,2017-01-07 01:06:00,32.77263837679257-117.15740353743749,0.0,32.772638376799996,-117.15740353700001,Closed,0.0,1.0,2016-12-29 12:21:00,Pothole,Pothole,Closed,204.75,736336.0458333333,2,364.0,11,6793
316,16016,16016,Carmel Valley,12262.0,1.0,2017-01-10 00:02:00,32.94634325313275-117.2385114174485,0.0,32.9463432531,-117.23851141700001,Closed,0.0,0.0,2016-12-29 20:17:00,Pothole,Pothole,Closed,267.75,736339.0013888889,6,318.85,15,38768
317,16031,16031,North Clairemont,12377.0,1.0,2017-01-10 00:02:00,32.81186586228157-117.19976707024568,1.0,32.8118658623,-117.19976707,Closed,0.0,0.0,2016-12-28 00:29:00,Pothole,Pothole,Closed,311.55,736339.0013888889,42,366.81666666666666,21,14399
318,16041,16041,Bay Terraces,12455.0,1.0,2017-01-10 00:02:00,32.69138164178694-117.0367296852933,0.0,32.6913816418,-117.036729685,Closed,0.0,0.0,2016-12-26 12:09:00,Pothole,Pothole,Closed,347.88333333333327,736339.0013888889,8,267.4083333333333,10,22415
319,16057,16057,Encanto,12600.0,1.0,2017-01-10 00:02:00,32.72463248612745-117.05659518385312,0.0,32.7246324861,-117.056595184,Closed,0.0,0.0,2016-12-22 16:14:00,Pothole,Pothole,Closed,439.8,736339.0013888889,23,348.89166666666665,12,15197
320,16114,16114,Mira Mesa,13027.0,1.0,2017-01-10 00:02:00,32.905501-117.14111,0.0,32.905501,-117.14111,Closed,0.0,0.0,2016-12-05 09:08:00,Pothole,Pothole,Closed,854.9,736339.0013888889,24,473.74166666666673,66,68906
321,16053,16053,Bay Terraces,12508.0,1.0,2017-01-10 00:02:00,32.69346309662259-117.03247098846441,1.0,32.6934630966,-117.03247098799999,Closed,0.0,0.0,2016-12-24 20:41:00,Pothole,Pothole,Closed,387.35,736339.0013888889,8,267.4083333333333,10,22415
322,16075,16075,Tierrasanta,12705.0,1.0,2017-01-10 00:02:00,32.824276797504-117.0859823004502,0.0,32.8242767975,-117.08598229999998,Closed,0.0,0.0,2016-12-19 09:33:00,Pothole,Pothole,Closed,518.4833333333332,736339.0013888889,49,496.3083333333333,34,20048
323,16074,16074,Tierrasanta,12704.0,1.0,2017-01-10 00:02:00,32.82419318801986-117.0858502016562,1.0,32.824193188,-117.085850202,Closed,0.0,0.0,2016-12-19 09:34:00,Pothole,Pothole,Closed,518.4666666666667,736339.0013888889,49,496.3083333333333,34,20048
324,16106,16106,Mira Mesa,12942.0,1.0,2017-01-10 00:02:00,32.9127776531709-117.1439034921727,0.0,32.9127776532,-117.143903492,Closed,0.0,0.0,2016-12-08 11:07:00,Pothole,Pothole,Closed,780.9166666666665,736339.0013888889,24,473.74166666666673,66,68906
325,15931,15931,Bay Ho,10192.0,1.0,2017-01-18 00:03:00,32.81181007181993-117.20142869873047,1.0,32.8118100718,-117.20142869899999,Closed,0.0,0.0,2017-01-14 17:40:00,Pothole,Pothole,Closed,78.38333333333334,736347.0020833333,27,328.7416666666667,16,12392
326,16091,16091,Clairemont Mesa East,12818.0,1.0,2017-01-18 00:03:00,32.823056-117.177517,1.0,32.823056,-117.177517,Closed,0.0,0.0,2016-12-13 16:21:00,Pothole,Pothole,Closed,847.7,736347.0020833333,4,500.975,32,26878
327,16012,16012,Bay Park,12230.0,1.0,2017-01-18 00:03:00,32.79002208065984-117.20082788391113,1.0,32.7900220807,-117.20082788399999,Closed,0.0,0.0,2016-12-30 16:12:00,Pothole,Pothole,Closed,439.85,736347.0020833333,9,463.8083333333334,34,15818
328,16014,16014,Bay Park,12251.0,1.0,2017-01-18 00:03:00,32.808266-117.200922,1.0,32.808266,-117.200922,Closed,0.0,0.0,2016-12-30 10:53:00,Pothole,Pothole,Closed,445.16666666666674,736347.0020833333,9,463.8083333333334,34,15818
329,16015,16015,Pacific Beach,12261.0,1.0,2017-01-18 00:03:00,32.7969088-117.2399572,0.0,32.7969088,-117.2399572,Closed,0.0,0.0,2016-12-29 20:28:00,Pothole,Pothole,Closed,459.58333333333326,736347.0020833333,10,409.75833333333327,44,30308
330,16009,16009,Bay Park,12202.0,1.0,2017-01-18 00:03:00,32.79070118694106-117.1993769550632,0.0,32.7907011869,-117.199376955,Closed,0.0,1.0,2016-12-31 13:06:00,Pothole,Pothole,Closed,418.95,736347.0020833333,9,463.8083333333334,34,15818
331,16002,16002,Pacific Beach,12026.0,1.0,2017-01-18 00:03:00,32.78633408871214-117.2343003658337,1.0,32.7863340887,-117.234300366,Closed,0.0,0.0,2017-01-03 08:03:00,Pothole,Pothole,Closed,352.0,736347.0020833333,10,409.75833333333327,44,30308
332,16063,16063,Clairemont Mesa East,12632.0,1.0,2017-01-18 00:03:00,32.810009-117.159612,0.0,32.810009,-117.159612,Closed,0.0,0.0,2016-12-22 07:27:00,Pothole,Pothole,Closed,640.6,736347.0020833333,4,500.975,32,26878
333,16008,16008,University City,12126.0,1.0,2017-01-18 00:03:00,32.85102516881456-117.2152884119351,0.0,32.8510251688,-117.215288412,Closed,0.0,0.0,2017-01-01 16:19:00,Pothole,Pothole,Closed,391.73333333333335,736347.0020833333,26,576.0083333333333,24,47710
334,16043,16043,Rancho Penasquitos,12460.0,1.0,2017-01-18 00:03:00,32.98993614090044-117.08515466811191,0.0,32.9899361409,-117.08515466799999,Closed,0.0,1.0,2016-12-26 08:38:00,Pothole,Pothole,Closed,543.4166666666666,736347.0020833333,29,335.9083333333333,18,61808
335,16051,16051,Bay Park,12493.0,1.0,2017-01-18 00:03:00,32.79040152253048-117.2003671897316,1.0,32.7904015225,-117.20036719,Closed,0.0,0.0,2016-12-25 12:15:00,Pothole,Pothole,Closed,563.8,736347.0020833333,9,463.8083333333334,34,15818
336,15905,15905,Tierrasanta,9538.0,1.0,2017-01-18 15:50:00,32.83889047804553-117.1045254171985,0.0,32.838890478,-117.104525417,Closed,0.0,0.0,2017-01-18 15:42:00,Pothole,Pothole,Closed,0.13333333333333333,736347.6597222222,49,496.3083333333333,34,20048
337,15928,15928,Kearny Mesa,10134.0,1.0,2017-01-19 00:02:00,32.832889-117.146042,1.0,32.832889,-117.146042,Closed,0.0,0.0,2017-01-15 10:38:00,Pothole,Pothole,Closed,85.4,736348.0013888889,5,393.05,46,3029
338,16027,16027,Pacific Beach,12309.0,1.0,2017-01-19 00:02:00,32.80614715064412-117.21921710891723,1.0,32.8061471506,-117.219217109,Closed,0.0,0.0,2016-12-29 09:52:00,Pothole,Pothole,Closed,494.16666666666674,736348.0013888889,10,409.75833333333327,44,30308
339,16080,16080,Sabre Springs,12723.0,1.0,2017-01-19 00:02:00,32.94701898672638-117.0955731043058,1.0,32.9470189867,-117.095573104,Closed,0.0,0.0,2016-12-18 09:46:00,Pothole,Pothole,Closed,758.2666666666668,736348.0013888889,1,484.6833333333333,13,14605
340,16072,16072,Sabre Springs,12694.0,1.0,2017-01-19 00:02:00,32.9470421167921-117.09544717246092,1.0,32.9470421168,-117.09544717200001,Closed,0.0,0.0,2016-12-19 14:42:00,Pothole,Pothole,Closed,729.3333333333335,736348.0013888889,1,484.6833333333333,13,14605
341,16042,16042,Sabre Springs,12456.0,1.0,2017-01-19 00:02:00,32.94688839940199-117.09538473494877,1.0,32.9468883994,-117.095384735,Closed,0.0,0.0,2016-12-26 11:42:00,Pothole,Pothole,Closed,564.3333333333334,736348.0013888889,1,484.6833333333333,13,14605
342,16004,16004,Kearny Mesa,12058.0,1.0,2017-01-19 00:02:00,32.82156288609247-117.1552081992252,0.0,32.821562886100004,-117.155208199,Closed,0.0,0.0,2017-01-02 15:43:00,Pothole,Other,Closed,392.31666666666666,736348.0013888889,5,393.05,46,3029
343,16030,16030,Sabre Springs,12349.0,1.0,2017-01-19 00:02:00,32.94702213445832-117.09571211261749,1.0,32.947022134499996,-117.09571211299999,Closed,0.0,0.0,2016-12-28 13:49:00,Pothole,Pothole,Closed,514.2166666666667,736348.0013888889,1,484.6833333333333,13,14605
344,16018,16018,Sabre Springs,12264.0,1.0,2017-01-19 00:02:00,32.9484161-117.0882341,1.0,32.9484161,-117.0882341,Closed,0.0,0.0,2016-12-29 19:21:00,Pothole,Pothole,Closed,484.6833333333333,736348.0013888889,1,484.6833333333333,13,14605
345,15884,15884,Clairemont Mesa East,9229.0,1.0,2017-01-24 00:02:00,32.82027233209779-117.1718502124255,1.0,32.820272332100004,-117.17185021200001,Closed,0.0,0.0,2017-01-21 12:33:00,Pothole,Pothole,Closed,59.48333333333333,736353.0013888889,4,500.975,32,26878
346,15873,15873,Hillcrest,9155.0,1.0,2017-01-24 00:02:00,32.74986111221273-117.162972387368,1.0,32.7498611122,-117.16297238700001,Closed,0.0,0.0,2017-01-21 21:07:00,Pothole,Pothole,Closed,50.91666666666666,736353.0013888889,21,350.0583333333333,30,13805
347,16083,16083,North Park,12749.0,1.0,2017-01-24 00:02:00,32.72865419033029-117.1158833667829,0.0,32.7286541903,-117.11588336700001,Closed,0.0,0.0,2016-12-16 11:52:00,Pothole,Pothole,Closed,924.1666666666664,736353.0013888889,13,445.71666666666664,31,80276
348,15837,15837,North Clairemont,8780.0,1.0,2017-01-25 00:03:00,32.8408256-117.1970003,1.0,32.8408256,-117.1970003,Closed,0.0,0.0,2017-01-23 18:50:00,Pothole,Pothole,Closed,29.21666666666667,736354.0020833333,42,366.81666666666666,21,14399
349,15890,15890,Pacific Beach,9331.0,1.0,2017-01-25 00:03:00,32.80083107068759-117.23067550582886,0.0,32.8008310707,-117.230675506,Closed,0.0,1.0,2017-01-20 13:31:00,Pothole,Pothole,Closed,106.53333333333332,736354.0020833333,10,409.75833333333327,44,30308
350,15784,15784,Clairemont Mesa East,8312.0,1.0,2017-01-26 00:03:00,32.8213237-117.1644467,1.0,32.82132369999999,-117.1644467,Closed,0.0,0.0,2017-01-24 17:40:00,Pothole,Pothole,Closed,30.38333333333333,736355.0020833333,4,500.975,32,26878
351,16274,16274,College West,14282.0,1.0,2017-01-26 19:22:00,32.76089037824508-117.0728265111857,0.0,32.7608903782,-117.072826511,Closed,0.0,0.0,2016-09-25 12:43:00,Pothole,Pothole,Closed,2958.65,736355.8069444444,45,558.7,45,9700
352,16052,16052,College West,12501.0,1.0,2017-01-26 23:33:00,32.76250707443764-117.0688807262027,0.0,32.7625070744,-117.068880726,Closed,0.0,0.0,2016-12-25 11:20:00,Pothole,Pothole,Closed,780.2166666666667,736355.98125,45,558.7,45,9700
353,15976,15976,Midway District,11241.0,1.0,2017-01-29 00:02:00,32.7417736-117.1876441,1.0,32.7417736,-117.1876441,Closed,0.0,0.0,2017-01-10 07:46:00,Pothole,Pothole,Closed,448.26666666666665,736358.0013888889,14,553.35,38,14098
354,16097,16097,Mission Bay,12894.0,1.0,2017-01-29 00:02:00,32.761247-117.224156,0.0,32.761247,-117.224156,Closed,0.0,0.0,2016-12-09 16:34:00,Pothole,Pothole,Closed,1207.4666666666667,736358.0013888889,17,417.6,23,60822
355,16000,16000,Midway District,11547.0,1.0,2017-01-29 00:02:00,32.74247981610963-117.1888823156405,0.0,32.7424798161,-117.188882316,Closed,0.0,0.0,2017-01-07 14:58:00,Pothole,Pothole,Closed,513.0666666666667,736358.0013888889,14,553.35,38,14098
356,15756,15756,College West,7971.0,1.0,2017-01-31 00:03:00,32.77074298936619-117.08435125152056,0.0,32.7707429894,-117.084351252,Closed,0.0,0.0,2017-01-25 16:42:00,Pothole,Pothole,Closed,127.35,736360.0020833333,45,558.7,45,9700
357,15934,15934,Linda Vista,10350.0,1.0,2017-02-01 00:02:00,32.79148289471193-117.165552713086,1.0,32.791482894699996,-117.165552713,Closed,0.0,0.0,2017-01-13 17:03:00,Pothole,Pothole,Closed,438.98333333333335,736361.0013888889,32,272.575,24,24028
358,15962,15962,Encanto,10990.0,1.0,2017-02-01 00:02:00,32.711831-117.065755,0.0,32.711831,-117.065755,Closed,0.0,0.0,2017-01-10 18:28:00,Pothole,Pothole,Closed,509.56666666666666,736361.0013888889,23,348.89166666666665,12,15197
359,15952,15952,Tierrasanta,10720.0,1.0,2017-02-01 00:02:00,32.83138020659477-117.1093353737746,1.0,32.831380206599995,-117.109335374,Closed,0.0,0.0,2017-01-11 16:04:00,Pothole,Pothole,Closed,487.96666666666664,736361.0013888889,49,496.3083333333333,34,20048
360,15738,15738,Bay Terraces,7739.0,1.0,2017-02-01 00:02:00,32.698532-117.036613,1.0,32.698532,-117.036613,Closed,0.0,0.0,2017-01-26 10:41:00,Pothole,Pothole,Closed,133.35,736361.0013888889,8,267.4083333333333,10,22415
361,15947,15947,Allied Gardens,10597.0,1.0,2017-02-01 00:02:00,32.792882-117.09347,1.0,32.792882,-117.09347,Closed,0.0,0.0,2017-01-12 13:00:00,Pothole,Pothole,Closed,467.03333333333336,736361.0013888889,3,447.05,13,8839
362,15955,15955,Pacific Beach,10820.0,1.0,2017-02-01 00:02:00,32.79665808494136-117.2320604737013,0.0,32.796658084899995,-117.232060474,Closed,0.0,0.0,2017-01-11 09:07:00,Pothole,Pothole,Closed,494.91666666666674,736361.0013888889,10,409.75833333333327,44,30308
363,15874,15874,Pacific Beach,9156.0,1.0,2017-02-01 00:02:00,32.8008118128315-117.2310493416548,1.0,32.8008118128,-117.231049342,Closed,0.0,0.0,2017-01-21 21:06:00,Pothole,Pothole,Closed,242.9333333333333,736361.0013888889,10,409.75833333333327,44,30308
364,15708,15708,Clairemont Mesa West,7305.0,1.0,2017-02-01 00:02:00,32.801702949249-117.1850292385716,1.0,32.8017029492,-117.185029239,Closed,0.0,0.0,2017-01-27 14:26:00,Pothole,Pothole,Closed,105.6,736361.0013888889,20,378.175,20,12999
365,15707,15707,Bay Ho,7262.0,1.0,2017-02-01 00:02:00,32.81092755031827-117.2151522649646,1.0,32.8109275503,-117.215152265,Closed,0.0,0.0,2017-01-27 15:12:00,Pothole,Pothole,Closed,104.83333333333331,736361.0013888889,27,328.7416666666667,16,12392
366,15953,15953,Talmadge,10727.0,1.0,2017-02-02 00:02:00,32.76105956177484-117.0943969768631,0.0,32.761059561799996,-117.094396977,Closed,0.0,0.0,2017-01-11 15:32:00,Pothole,Pothole,Closed,512.5,736362.0013888889,15,362.3416666666667,34,9342
367,15857,15857,El Cerrito,9063.0,1.0,2017-02-02 00:02:00,32.750858-117.078333,0.0,32.750858,-117.078333,Closed,0.0,1.0,2017-01-22 16:30:00,Pothole,Pothole,Closed,247.53333333333333,736362.0013888889,52,433.55,25,5344
368,15958,15958,North Park,10956.0,1.0,2017-02-02 00:02:00,32.74529521356592-117.1301787347692,0.0,32.7452952136,-117.130178735,Closed,0.0,0.0,2017-01-10 20:07:00,Pothole,Pothole,Closed,531.9166666666666,736362.0013888889,13,445.71666666666664,31,80276
369,15866,15866,Rolando,9078.0,1.0,2017-02-02 00:02:00,32.762163-117.061267,0.0,32.762163,-117.061267,Closed,0.0,0.0,2017-01-22 15:51:00,Pothole,Pothole,Closed,248.1833333333333,736362.0013888889,35,436.5,37,7452
370,15950,15950,Barrio Logan,10639.0,1.0,2017-02-02 00:02:00,32.69276875649257-117.13923234999487,0.0,32.6927687565,-117.13923235,Closed,0.0,0.0,2017-01-12 08:51:00,Pothole,Pothole,Closed,495.1833333333333,736362.0013888889,40,521.65,17,10057
371,15889,15889,Mira Mesa,9330.0,1.0,2017-02-02 15:58:00,32.91639281478177-117.1438912306885,1.0,32.9163928148,-117.143891231,Closed,0.0,0.0,2017-01-20 13:32:00,Pothole,Pothole,Closed,314.43333333333334,736362.6652777778,24,473.74166666666673,66,68906
372,16071,16071,North Clairemont,12691.0,1.0,2017-02-02 15:58:00,32.837714147030894-117.19598100709455,0.0,32.837714147,-117.19598100700001,Closed,0.0,0.0,2016-12-19 16:43:00,Pothole,Pothole,Closed,1079.25,736362.6652777778,42,366.81666666666666,21,14399
373,15679,15679,Mira Mesa,6732.0,1.0,2017-02-02 15:58:00,32.9240910352319-117.1439241644749,1.0,32.9240910352,-117.143924164,Closed,0.0,0.0,2017-01-31 08:24:00,Pothole,Pothole,Closed,55.56666666666666,736362.6652777778,24,473.74166666666673,66,68906
374,15925,15925,Mira Mesa,10096.0,1.0,2017-02-02 15:58:00,32.90573309801506-117.1360689106048,0.0,32.905733098,-117.13606891100001,Closed,0.0,1.0,2017-01-15 15:10:00,Pothole,Pothole,Closed,432.8,736362.6652777778,24,473.74166666666673,66,68906
375,15776,15776,Mira Mesa,8196.0,1.0,2017-02-02 15:58:00,32.9250082-117.1310122,1.0,32.9250082,-117.1310122,Closed,0.0,0.0,2017-01-25 07:24:00,Pothole,Pothole,Closed,200.56666666666663,736362.6652777778,24,473.74166666666673,66,68906
376,15775,15775,Mira Mesa,8195.0,1.0,2017-02-02 15:58:00,32.924900132741186-117.13277172911375,1.0,32.9249001327,-117.132771729,Closed,0.0,0.0,2017-01-25 07:26:00,Pothole,Pothole,Closed,200.53333333333333,736362.6652777778,24,473.74166666666673,66,68906
377,15973,15973,Pacific Beach,11202.0,1.0,2017-02-02 15:58:00,32.807916-117.250773,0.0,32.807916,-117.250773,Closed,0.0,0.0,2017-01-10 08:48:00,Pothole,Pothole,Closed,559.1666666666666,736362.6652777778,10,409.75833333333327,44,30308
378,16019,16019,Mira Mesa,12281.0,1.0,2017-02-02 15:58:00,32.924302220024025-117.13358308169438,0.0,32.92430222,-117.133583082,Closed,0.0,0.0,2016-12-29 15:24:00,Pothole,Pothole,Closed,840.5666666666667,736362.6652777778,24,473.74166666666673,66,68906
379,15902,15902,Mira Mesa,9516.0,1.0,2017-02-02 15:58:00,32.91853553152913-117.1444801055986,1.0,32.9185355315,-117.144480106,Closed,0.0,0.0,2017-01-18 17:23:00,Pothole,Pothole,Closed,358.58333333333326,736362.6652777778,24,473.74166666666673,66,68906
380,15722,15722,Carmel Valley,7589.0,1.0,2017-02-03 00:02:00,32.95076207559486-117.228804291712,1.0,32.9507620756,-117.228804292,Closed,0.0,0.0,2017-01-26 16:15:00,Pothole,Pothole,Closed,175.78333333333333,736363.0013888889,6,318.85,15,38768
381,15903,15903,Serra Mesa,9535.0,1.0,2017-02-03 00:02:00,32.7968917-117.142061,1.0,32.7968917,-117.142061,Closed,0.0,0.0,2017-01-18 16:08:00,Pothole,Pothole,Closed,367.9,736363.0013888889,16,301.1666666666667,15,28167
382,15739,15739,Rolando,7740.0,1.0,2017-02-03 00:02:00,32.7633655-117.0519914,1.0,32.763365500000006,-117.0519914,Closed,0.0,0.0,2017-01-26 10:41:00,Pothole,Pothole,Closed,181.35,736363.0013888889,35,436.5,37,7452
383,15760,15760,Carmel Valley,8025.0,1.0,2017-02-03 00:02:00,32.960719-117.234243,1.0,32.960719,-117.234243,Closed,0.0,0.0,2017-01-25 14:38:00,Pothole,Pothole,Closed,201.4,736363.0013888889,6,318.85,15,38768
384,15799,15799,Clairemont Mesa West,8464.0,1.0,2017-02-03 00:02:00,32.81657097472576-117.18494920654297,1.0,32.8165709747,-117.184949207,Closed,0.0,0.0,2017-01-24 13:58:00,Pothole,Pothole,Closed,226.06666666666663,736363.0013888889,20,378.175,20,12999
385,15997,15997,Hillcrest,11493.0,1.0,2017-02-03 00:02:00,32.74982969745318-117.1596137155938,1.0,32.7498296975,-117.15961371600001,Closed,0.0,0.0,2017-01-08 09:49:00,Pothole,Pothole,Closed,614.2166666666667,736363.0013888889,21,350.0583333333333,30,13805
386,15729,15729,Bay Ho,7676.0,1.0,2017-02-03 00:02:00,32.81915860000001-117.2120722,0.0,32.8191586,-117.2120722,Closed,0.0,0.0,2017-01-26 12:27:00,Pothole,Pothole,Closed,179.58333333333337,736363.0013888889,27,328.7416666666667,16,12392
387,15995,15995,Hillcrest,11491.0,1.0,2017-02-03 00:02:00,32.75012176486919-117.1582806577134,0.0,32.7501217649,-117.158280658,Closed,0.0,1.0,2017-01-08 09:50:00,Pothole,Pothole,Closed,614.2,736363.0013888889,21,350.0583333333333,30,13805
388,15682,15682,Hillcrest,6839.0,1.0,2017-02-03 00:02:00,32.748517-117.155567,1.0,32.748517,-117.155567,Closed,0.0,0.0,2017-01-30 11:14:00,Pothole,Pothole,Closed,84.8,736363.0013888889,21,350.0583333333333,30,13805
389,15916,15916,Sorrento Valley,9745.0,1.0,2017-02-03 00:02:00,32.8983087-117.1706981,0.0,32.8983087,-117.1706981,Closed,0.0,0.0,2017-01-17 16:41:00,Pothole,Pothole,Closed,391.35,736363.0013888889,25,391.35,19,9186
390,15898,15898,Clairemont Mesa West,9434.0,1.0,2017-02-03 00:02:00,32.81799913474631-117.185353098687,0.0,32.817999134699996,-117.185353099,Closed,0.0,0.0,2017-01-19 14:41:00,Pothole,Pothole,Closed,345.35,736363.0013888889,20,378.175,20,12999
391,15818,15818,Serra Mesa,8667.0,1.0,2017-02-03 00:02:00,32.80941949862168-117.1473463848445,1.0,32.8094194986,-117.147346385,Closed,0.0,0.0,2017-01-24 06:48:00,Pothole,Pothole,Closed,233.2333333333333,736363.0013888889,16,301.1666666666667,15,28167
392,15827,15827,Kensington,8693.0,1.0,2017-02-03 00:02:00,32.757097-117.101865,0.0,32.757096999999995,-117.101865,Closed,0.0,1.0,2017-01-24 05:44:00,Pothole,Pothole,Closed,234.3,736363.0013888889,37,416.46666666666664,35,5804
393,15896,15896,Clairemont Mesa East,9412.0,1.0,2017-02-03 00:02:00,32.81750494913976-117.1810371661417,0.0,32.8175049491,-117.18103716600001,Closed,0.0,0.0,2017-01-19 16:23:00,Pothole,Pothole,Closed,343.65,736363.0013888889,4,500.975,32,26878
394,15994,15994,University Heights,11471.0,1.0,2017-02-03 00:02:00,32.7540381-117.1388395,0.0,32.7540381,-117.1388395,Closed,0.0,0.0,2017-01-08 15:18:00,Pothole,Pothole,Closed,608.7333333333332,736363.0013888889,48,353.11666666666673,11,12894
